;;doc;source;author;title;year;period;text_type;sentence
2001-2021;83887;TT16orribilmente.csv;itTenten2016;classicitaliani.it;classicitaliani.it;2016.0;2001-2021;web;['or mentre egli ne viene, ode repente  ed in un tempo il cielo orribilmente  questa è clorinda che del re la gente  guida l  assalto, ed have argante a lato.']
2001-2021;83958;JSIorribilmente.csv;JSI;primadanoi.it;primadanoi.it;2016.0;2001-2021;web;['dislocate lungo tutto il percorso che ha portato l  auto di di silvestre anche sul luogo dove i resti sono stati orribilmente bruciati.']
2001-2021;84011;TT16orribilmente.csv;itTenten2016;taote.it;taote.it;2016.0;2001-2021;web;['libero pensiero, della conoscenza di sé, dell  unione del microcosmo uomo con il macrocosmo universo: eppure è morto orribilmente , incontrando opposizioni insormontabili.']
2001-2021;84045;JSIorribilmente.csv;JSI;newsitaliane.it;newsitaliane.it;2016.0;2001-2021;web;['pierino è stato preso a pugni, poi abbandonato svenuto sull  asfalto, il volto orribilmente tumefatto.']
2001-2021;84120;TT16orribilmente.csv;itTenten2016;rossoparma.com;rossoparma.com;2016.0;2001-2021;web;['inviperiti ed indignati, i wu mink yoni  : a parma non sembra nemmeno essere possibile una sana satira senza essere orribilmente superati dalla realtà   leggi della loro ultima.']
2001-2021;84189;TT16orribilmente.csv;itTenten2016;lavocecattolica.it;lavocecattolica.it;2016.0;2001-2021;web;['io contemplo il tuo volto orribilmente sfigurato per lo schiaffo che hai ricevuto presso anna.']
2001-2021;84195;JSIorribilmente.csv;JSI;screenweek.it;screenweek.it;2016.0;2001-2021;web;['un caso fortuito porta il ragazzo a sventare il piano omicida di una giovane orribilmente sfigurata che attenta alla vita del capo della corporazione degli storici, l  archeologo valentine.']
2001-2021;84215;TT16orribilmente.csv;itTenten2016;teatrodelcarro.it;teatrodelcarro.it;2016.0;2001-2021;web;['la storia che ne seguì, orribilmente sanguinosa, è anche una testimonianza importante di quel periodo storico quando le campagne calabresi erano']
2001-2021;84250;TT16orribilmente.csv;itTenten2016;pixelflood.it;pixelflood.it;2016.0;2001-2021;web;['è il motivo per cui blazkowicz , prima di torturare orribilmente un nazista a colpi di motosega, indossa occhialini protettivi e un grembiulino per non sporcarsi.']
2001-2021;84359;TT16orribilmente.csv;itTenten2016;classicitaliani.it;classicitaliani.it;2016.0;2001-2021;web;['di una signora orribilmente compromessa.']
2001-2021;84401;TT16orribilmente.csv;itTenten2016;buongiornoafrica.it;buongiornoafrica.it;2016.0;2001-2021;web;['ho visto donne musulmane alle quali i cristiani hanno tagliato i seni, gli uomini sono stati evirati, i bimbi orribilmente mutilati a colpi di machete.']
2001-2021;84420;TT16orribilmente.csv;itTenten2016;valeriobruschini.info;valeriobruschini.info;2016.0;2001-2021;web;['semplicemente come constatazione: la  straordinaria forza profetica     , di cui, effettivamente, un territorio orribilmente devastato quale è il mezzogiorno avrebbe disperatamente bisogno, non è ravvisabile in gerarchie ecclesiastiche il']
2001-2021;84473;TT16orribilmente.csv;itTenten2016;andreaconti.it;andreaconti.it;2016.0;2001-2021;web;['i suoi capelli erano scomposti, le sue fattezze orribilmente alterate, il pallore del suo volto cadaverico.']
2001-2021;84485;TT16orribilmente.csv;itTenten2016;comicus.it;comicus.it;2016.0;2001-2021;web;['fa una pausa   ma sbaglio, tu non sei di questo mondo e puzzi orribilmente della magia del dio degli inganni.']
2001-2021;84530;JSIorribilmente.csv;JSI;corriere.it;corriere.it;2016.0;2001-2021;web;['l  industria della moda è orribilmente entertainment .']
2001-2021;84559;TT16orribilmente.csv;itTenten2016;paperproject.it;paperproject.it;2016.0;2001-2021;web;['sono   orribilmente   invitanti!']
2001-2021;84600;JSIorribilmente.csv;JSI;internazionale.it;internazionale.it;2016.0;2001-2021;web;['ma orribilmente vere sono anche le immagini della striscia nel     , dopo la guerra.']
2001-2021;84616;TT16orribilmente.csv;itTenten2016;ecomy.it;ecomy.it;2016.0;2001-2021;web;['gabriele paolini, classe     , faccia orribilmente anonima e fedina penale macchiata da condanne per estorsione, diffamazione e molestie varie, essendo ricco di']
2001-2021;84643;JSIorribilmente.csv;JSI;corriere.it;corriere.it;2016.0;2001-2021;web;['a loro è permesso interromperci orribilmente e noi dobbiamo essere molto pacati   ha detto trump   .']
2001-2021;84705;TT16orribilmente.csv;itTenten2016;liberodiscrivere.it;liberodiscrivere.it;2016.0;2001-2021;web;['lo avevano colpito al volto, orribilmente tumefatto e insozzato di terra intrisa del suo sangue coagulato.']
2001-2021;84732;TT16orribilmente.csv;itTenten2016;classicitaliani.it;classicitaliani.it;2016.0;2001-2021;web;"[', la natura innondò parte del globo e sommerse genti e trofei; anzi ardendo le viscere della terra, e la terra fremendo orribilmente e agitandosi, vomitò fiamme e si squarciò, e i laghi ondeggiarono sulle ceneri delle foreste, e le montagne']"
2001-2021;84749;TT16orribilmente.csv;itTenten2016;evweb.it;evweb.it;2016.0;2001-2021;web;['appoggiò le muscolose, orribilmente tatuate braccia contro il blocco e lo spinse da un lato, poi entrò nel cubicolo che faceva da anticamera e si richiuse la']
2001-2021;84787;TT16orribilmente.csv;itTenten2016;accademia-lancisiana.it;accademia-lancisiana.it;2016.0;2001-2021;web;['navi francesi: sotto un fuoco terribile dall  alto degli alberi, trentatre dei quaranta ufficiali furono uccisi o orribilmente feriti, assieme a duemila marinai.']
2001-2021;84800;TT16orribilmente.csv;itTenten2016;classicitaliani.it;classicitaliani.it;2016.0;2001-2021;web;['sera santo francesco al luogo de   frati di monte casale, nello quale luogo si era uno frate sì crudelmente infermo, e sì orribilmente tormentato della infermità, che   l suo male parea piuttosto tribolazione e tormento di demonio, che infermità']
2001-2021;84941;JSIorribilmente.csv;JSI;repubblica.it;repubblica.it;2016.0;2001-2021;web;['la satira, se si prende sul serio, è fottuta, e inganna orribilmente il suo pubblico.']
2001-2021;85017;TT16orribilmente.csv;itTenten2016;peacelink.it;peacelink.it;2016.0;2001-2021;web;['affermazione di valori: il valore della vita contro gli strumenti di morte, pensati e voluti per dare la morte, e usati orribilmente per uccidere.']
2001-2021;85058;TT16orribilmente.csv;itTenten2016;readingattiffanys.it;readingattiffanys.it;2016.0;2001-2021;web;['più brutali cui abbia mai assistito nel corso della sua carriera: aleesha monroe giace in un lago di sangue, il corpo orribilmente mutilato.']
2001-2021;85082;TT16orribilmente.csv;itTenten2016;donboscosanto.eu;donboscosanto.eu;2016.0;2001-2021;web;"[' gli pareva veder gesù cristo assiso sul formidabile tribunale per giudicarlo; si udiva come se gli rispondesse gridar orribilmente , e a guisa di malfattore posto alla tortura:   non sono stato io; ciò fu a mio malgrado  .']"
2001-2021;85093;TT16orribilmente.csv;itTenten2016;sentieriantichi.org;sentieriantichi.org;2016.0;2001-2021;web;[', l  apostolica missione, il carattere e lo stato sacerdotale non che le regole e gli usi, tutto, tutto fu da roma orribilmente travolto ed invertito!']
2001-2021;85101;TT16orribilmente.csv;itTenten2016;fondazionecdf.it;fondazionecdf.it;2016.0;2001-2021;web;['non riescono a far fronte alle necessità di un eccesso di persone concentrate in spazi ristretti, il traffico è sempre orribilmente congestionato.']
2001-2021;85155;TT16orribilmente.csv;itTenten2016;pierpaolopasolini.eu;pierpaolopasolini.eu;2016.0;2001-2021;web;['l  eresia e la visione: pasolini l  impuro in un paese orribilmente sporco di antonella pierangeli by critica impura ,    settembre       la sera del   febbraio      la rai tv trasmise un']
2001-2021;86702;TT16orribilmente.csv;itTenten2016;cgil.it;cgil.it;2016.0;2001-2021;web;[', il rimorchio scivola verso il cassone e lui   vincenzo virgelli,    anni, residente in via asmara a san miniato   resta orribilmente incastrato fra le due parti del suo mezzo di lavoro, cadendo a terra in un lago di sangue.']
2001-2021;86730;TT16orribilmente.csv;itTenten2016;clubpoeti.it;clubpoeti.it;2016.0;2001-2021;web;['e per il suo peso, s  era staccato dal collo che rimase stretto nel cappio, trattenendo la testa penzoloni, orribilmente .']
2001-2021;86821;JSIorribilmente.csv;JSI;zazoom.it;zazoom.it;2016.0;2001-2021;web;['  maroni a papa francesco :  prete ucciso è martire   subito santo  :  padre jacques hamel , parroco di    anni, è stato orribilmente sgozzato oggi, come un animale, da due terroristi islamisti nella sua chiesa in francia.']
2001-2021;86947;TT16orribilmente.csv;itTenten2016;ilbazardimari.net;ilbazardimari.net;2016.0;2001-2021;web;['diventato tirapiedi di urien cerca di tormentare ken usando nash ma viene sconfitto da ryu e orribilmente ucciso da gill.']
2001-2021;86971;TT16orribilmente.csv;itTenten2016;unitrespoleto.it;unitrespoleto.it;2016.0;2001-2021;web;['spazzar via tutto ciò che trova sul suo cammino, affascinando l  occhio col terrore   impareggiabile cateratta,  orribilmente bella!']
2001-2021;87020;TT16orribilmente.csv;itTenten2016;mondocrea.it;mondocrea.it;2016.0;2001-2021;web;['senza un tal contrappeso, quella elevazione lo renderebbe orribilmente superbo, oppure quell  abbassamento lo renderebbe terribilmente abietto.']
2001-2021;87428;JSIorribilmente.csv;JSI;giornalettismo.com;giornalettismo.com;2017.0;2001-2021;web;['e all  improvviso nel buio del locale fu orribilmente chiaro che cercava ben altro.']
2001-2021;87479;JSIorribilmente.csv;JSI;gelocal.it;gelocal.it;2017.0;2001-2021;web;['and records administration inediti documenti sulla  catena di salvezza  di padre placido cortese, frate del santo, orribilmente torturato e assassinato dalla gestapo nel      per aver salvato centinaia di civili, militari ed ebrei perseguitati']
2001-2021;118407;TT20orribilmente.csv;itTenten2020;forumcommunity.net;forumcommunity.net;2020.0;2001-2021;web;['minions of the deepest night: silenti, letali ed orribilmente informi: non è questa forse la forma degli incubi?']
2001-2021;118425;TT20orribilmente.csv;itTenten2020;unicam.it;unicam.it;2020.0;2001-2021;web;['che proponevano, fino a poco tempo fa, un ragazzino bruttino, genialoide, dalle orecchie a sventola ed occhiulato, orribilmente brufolato, di razza bianca e sofferente di insonnia e, pertanto, dedito a passare le notti sulla tastiera ed a dormire']
2001-2021;118517;TT20orribilmente.csv;itTenten2020;olandesevolante.com;olandesevolante.com;2020.0;2001-2021;web;['se lo facesse anche nei suoi lati orribilmente oscuri di menzogna creerebbe un  opera alta, allegorica, definitiva.']
2001-2021;118599;TT20orribilmente.csv;itTenten2020;openpolis.it;openpolis.it;2020.0;2001-2021;web;['     da dianacomari     e   inaccettabile che ai margini della capitale d  italia quattro bambini possano morire orribilmente di poverta  , degrado ed esclusione.']
2001-2021;118730;TT20orribilmente.csv;itTenten2020;ortodossiatorino.net;ortodossiatorino.net;2020.0;2001-2021;web;['continuo a pensare alla recente atrocità di londra, in cui un militare fuori servizio, orribilmente massacrato in un attacco di vendetta da due fanatici islamisti, dovrebbe servire da lezione per il governo britannico']
2001-2021;118761;TT20orribilmente.csv;itTenten2020;altervista.org;altervista.org;2020.0;2001-2021;web;['la manovra ritornò orribilmente ad infiammarsi, facendo adirare un numero abbondante di stati sufficienti a indurli a renderlo pubblico con l']
2001-2021;118763;TT20orribilmente.csv;itTenten2020;radiocinema.it;radiocinema.it;2020.0;2001-2021;web;['a seguito del ritrovamento del corpo orribilmente mutilato di una donna viene messo a capo delle indagini che dovrebbero portare all  arresto del pericoloso serial']
2001-2021;118945;TT20orribilmente.csv;itTenten2020;giratempopub.it;giratempopub.it;2020.0;2001-2021;web;['un investimento expo      nominato come obbligazione convertibile tendenzialmente è largo orribilmente .']
2001-2021;118970;TT20orribilmente.csv;itTenten2020;sursumcorda.cloud;sursumcorda.cloud;2020.0;2001-2021;web;['di muoversi aveva preso tutte le possibili precauzioni per non essere acchiappato dai ladroni, i quali infestavano orribilmente quelle contrade.']
2001-2021;118975;TT20orribilmente.csv;itTenten2020;milanotoday.it;milanotoday.it;2020.0;2001-2021;web;['reciproche, dando vita a una notte della ragione dove la realtà si fa inconsistente, e incubi e spettri divengono orribilmente concreti.']
2001-2021;118976;TT20orribilmente.csv;itTenten2020;nazionali.org;nazionali.org;2020.0;2001-2021;web;['le bombe, i razzi, le palle grandinavano orribilmente .']
2001-2021;118985;TT20orribilmente.csv;itTenten2020;wikipedia.org;wikipedia.org;2020.0;2001-2021;web;['in deadpool       , deadpool cerca in tutti modi di avere la sua vendetta sull  uomo che lo ha orribilmente sfigurato, francis freeman detto ajax, alla fine dopo aver ucciso francis deadpool torna con la sua fidanzata vanessa']
2001-2021;119014;TT20orribilmente.csv;itTenten2020;thesims3.it;thesims3.it;2020.0;2001-2021;web;['esperimenti biologici condotti nei campi di concentramento prima della guerra civile, rimanendo però con il corpo orribilmente ustionato in seguito a un incendio.']
2001-2021;119068;TT20formidabilmente.csv;itTenten2020;wikipedia.org;wikipedia.org;2020.0;2001-2021;web;['secondo la narrazione di levi, il pannwitz siede formidabilmente : si tratta di un riferimento nascosto al quinto canto dell  inferno  stavvi minòs orribilmente e ringhia, v.   .']
2001-2021;119385;TT20orribilmente.csv;itTenten2020;wikipedia.org;wikipedia.org;2020.0;2001-2021;web;['una sera, però, i due litigano orribilmente , e il giorno dopo il marito scompare.']
2001-2021;119399;TT20orribilmente.csv;itTenten2020;epertutti.com;epertutti.com;2020.0;2001-2021;web;['dalle fauci spalancate uscivano lingue di fuoco, gli occhi ardevano come la brace, il muso e il collo divampavano orribilmente .']
2001-2021;119406;TT20orribilmente.csv;itTenten2020;lankenauta.it;lankenauta.it;2020.0;2001-2021;web;"[': qualcosa senza contenuto preciso; una fascinazione, un  irradiazione, che parte da un punto di tenebra e contagia orribilmente le anime; e questa irradiazione diventa ancora più insinuante, corruttrice e persuasiva, se l  emana una figura senza']"
2001-2021;119535;TT20orribilmente.csv;itTenten2020;eurogamer.it;eurogamer.it;2020.0;2001-2021;web;['simili a degli spettri capaci di passare da una timeline all  altra mentre ci attaccavano e numerose altre creature orribilmente deformate dall   e   .']
2001-2021;119568;TT20orribilmente.csv;itTenten2020;supereva.it;supereva.it;2020.0;2001-2021;web;['sono arrivata più o meno a metà della seconda serie  lo so, sono orribilmente antica a guardarmela in tv e le pause pubblicitarie infinite mi uccidono!']
2001-2021;119623;TT20orribilmente.csv;itTenten2020;wikipedia.org;wikipedia.org;2020.0;2001-2021;web;['ultimo a ritirarsi dal pericolo, fu investito dallo scoppio a    metri circa dalla polveriera rimanendo orribilmente ferito al capo.']
2001-2021;120411;TT20orribilmente.csv;itTenten2020;perchebio.com;perchebio.com;2020.0;2001-2021;web;['la pianura padana è una delle aree più inquinate d  europa, in un mondo orribilmente inquinato, tanto che la società svedese per la conservazione della natura, dopo quella per il falco pellegrino,']
2001-2021;120490;TT20orribilmente.csv;itTenten2020;riflessioni.it;riflessioni.it;2020.0;2001-2021;web;['i fortunati sono augustus gloop  un bambino grassissimo , veruca salt  viziata orribilmente dai genitori , violetta beauregarde  che mastica la stessa gomma da tre mesi  e mike tivù  teledipendente .']
2001-2021;120533;TT20orribilmente.csv;itTenten2020;wikidot.com;wikidot.com;2020.0;2001-2021;web;['gli omicidi sono stati descritti come incredibilmente feroci e i resti delle vittime   orribilmente straziati .']
2001-2021;120682;TT20orribilmente.csv;itTenten2020;clubautori.it;clubautori.it;2020.0;2001-2021;web;['il soffitto scricchiolava orribilmente sopra le nostre teste.']
